estilo	livro	capitulo	versiculo	texto
PDT	Mateo	7	13	» Entren por la puerta angosta , porque ancha es la puerta y espacioso el camino que lleva a la destrucción . Mucha gente toma ese camino .
PDT	Mateo	7	14	En cambio , la puerta que lleva a la verdadera vida es muy angosta , el camino muy duro y sólo unos pocos lo encuentran . No se dejen engañar ( Lc 6:43-44 ; 13:25-27 )
PDT	Mateo	7	15	» Tengan cuidado con los falsos profetas , pues ellos están disfrazados de mansas ovejas , pero por dentro son lobos feroces .
PDT	Mateo	7	16	Ustedes los reconocerán por la clase de fruto que den . El bien no viene de la gente mala , así como las uvas no se recogen de los espinos , ni los higos se recogen de los cardos .
PDT	Mateo	7	17	De la misma manera , todo árbol bueno da fruto bueno , pero un árbol malo da fruto malo .
PDT	Mateo	7	18	Un buen árbol no puede dar fruto malo ni tampoco un árbol malo puede dar fruto bueno .
PDT	Mateo	7	19	Todo árbol que no dé fruto bueno , será cortado y echado al fuego .
PDT	Mateo	7	20	Por eso digo que reconocerán a los falsos profetas por la clase de fruto que den .
PDT	Mateo	7	21	» No todo el que afirma que yo soy su Señor entrará en el reino de Dios . Sólo entrará el que obedezca a mi Padre que está en el cielo .
PDT	Mateo	7	22	Vendrá el día en que muchos me van a decir : “ Tú eres nuestro Señor , nosotros profetizamos en tu nombre , y por ti echamos fuera demonios . Además hicimos muchos milagros en tu nombre ” .
PDT	Mateo	7	23	Entonces les diré claramente : “ Nunca los conocí , apártense de mí , porque ustedes se dedicaron a hacer el mal ” . El prudente y el insensato ( Lc 6:47-49 )
PDT	Mateo	7	24	» Por lo tanto , quien oiga mis enseñanzas y las ponga en práctica , será como el hombre prudente que construyó su casa sobre la roca .
PDT	Mateo	7	25	Llovió fuerte , los ríos crecieron , los vientos soplaron y golpearon contra aquella casa . Sin embargo , la casa no se cayó porque estaba construida sobre la roca .
PDT	Mateo	7	26	Pero el que oiga mis palabras y no las ponga en práctica , será como el insensato que construyó su casa sobre arena .
PDT	Mateo	7	27	Llovió fuerte , los ríos crecieron , los vientos soplaron y golpearon contra la casa . La casa se derrumbó y fue todo un desastre » .
PDT	Mateo	7	28	Cuando Jesús terminó de decir esto , la gente se admiraba de su enseñanza ,
PDT	Mateo	7	29	porque él les enseñaba como alguien que tiene autoridad y no como los maestros de la ley . ©
PDT	Mateo	7	2005	,
PDT	Mateo	7	2008	,
PDT	Mateo	7	2012	,
PDT	Mateo	7	2015	Bible League International
PDT	Mateo	8	8	El capitán le contestó : —Señor , no merezco que vayas a mi casa , pero tan sólo da la orden y mi siervo quedará sanado .
PDT	Mateo	8	2	Entonces un leproso se arrodilló delante de él y le dijo : —Señor , si quieres , puedes quitarme esta enfermedad .
PDT	Mateo	8	3	Jesús extendió la mano , lo tocó y dijo : —Sí quiero . ¡Sana ya ! En ese mismo instante se le quitó la lepra .
PDT	Mateo	8	4	Entonces Jesús le dijo : —Mira , no se lo cuentes a nadie . Ve y preséntate ante el sacerdote [ a ] y da la ofrenda que Moisés ordenó . Esto servirá para que la gente compruebe que has sido sanado . Jesús sana al siervo de un capitán ( Lc 7:1-10 ; Jn 4:43-54 )
PDT	Mateo	8	5	Cuando Jesús entró en Capernaúm , se le acercó un capitán romano para pedirle ayuda .
PDT	Mateo	8	6	El capitán le dijo : —Señor , mi siervo está en cama , no se puede mover y tiene un dolor terrible .
PDT	Mateo	8	7	Entonces Jesús le dijo : —Iré a sanarlo .
PDT	Mateo	8	9	Porque yo estoy bajo la autoridad de mis superiores y a la vez tengo a muchos soldados bajo mi autoridad . Si le digo a un soldado : “ Ve ” , él va . Si le digo a otro : “ Ven ” , él viene . Y si le digo a mi siervo : “ Haz esto ” , él lo hace .
PDT	Mateo	8	10	Cuando Jesús escuchó esto , se admiró mucho y les dijo a los que lo seguían : —Les digo la verdad : nunca he visto en Israel a nadie con tanta fe .
PDT	Mateo	8	11	Además les digo que muchos vendrán del oriente y del occidente y en el reino de Dios participarán en un banquete con Abraham , Isaac y Jacob .
PDT	Mateo	8	12	Pero los que nacieron para tener el reino serán expulsados . Estarán en la oscuridad , donde llorarán y crujirán los dientes de dolor .
PDT	Mateo	8	13	Entonces Jesús le dijo al capitán : —Ve a tu casa , tu siervo sanará así como creíste . Y en ese mismo instante el siervo fue sanado . Jesús sana a la suegra de Pedro ( Mr 1:29-31 ; Lc 4:38-39 )
PDT	Mateo	8	14	Cuando Jesús llegó a la casa de Pedro , vio que la suegra de Pedro estaba en cama y con fiebre .
PDT	Mateo	8	15	Jesús le tocó la mano y la fiebre la dejó . Entonces ella se levantó y empezó a atenderlos . Jesús sana a mucha más gente ( Mr 1:32-34 ; Lc 4:40-41 )
PDT	Mateo	8	16	Al anochecer , la gente le trajo a Jesús muchos atormentados por demonios y él ordenó a los espíritus que salieran . Sanó a todos los que estaban enfermos .
PDT	Mateo	8	17	( A ) Esto sucedió para que se cumpliera lo que dijo el profeta Isaías : « Él quitó todas nuestras dolencias y llevó nuestras enfermedades » . [ b ] Seguir a Jesús ( Lc 9:57-62 )
PDT	Mateo	8	18	Cuando Jesús vio a la multitud que lo rodeaba , ordenó a sus seguidores que se fueran al otro lado del lago .
PDT	Mateo	8	19	Un maestro de la ley se acercó a él y le dijo : —Maestro , te seguiré a dondequiera que vayas .
PDT	Mateo	8	20	Entonces Jesús le dijo : —Las zorras tienen sus madrigueras y las aves tienen sus nidos , pero el Hijo del hombre no tiene un lugar donde descansar la cabeza .
PDT	Mateo	8	21	Otro de sus seguidores le dijo : —Señor , déjame primero ir a enterrar a mi papá .
PDT	Mateo	8	22	Pero Jesús le dijo : —Sígueme , y deja que los muertos entierren a sus muertos . Jesús calma una tormenta ( Mr 4:35-41 ; Lc 8:22-25 )
PDT	Mateo	8	23	Jesús subió a la barca y sus seguidores lo acompañaron .
PDT	Mateo	8	24	Entonces se desató una gran tormenta y las olas estaban cubriendo la barca , pero Jesús estaba durmiendo .
PDT	Mateo	8	25	Entonces los seguidores se acercaron , lo despertaron y le dijeron : —¡Señor , sálvanos ! ¡Nos estamos ahogando !
PDT	Mateo	8	26	Él les dijo : —¿Por qué son tan cobardes , hombres de poca fe ? Jesús se levantó y regaño a los vientos y al mar ; y todo quedó en gran calma .
PDT	Mateo	8	27	Ellos no lo podían creer y decían : —¿Quién es este hombre que hasta el viento y las olas lo obedecen ? Jesús expulsa unos demonios ( Mr 5:1-20 ; Lc 8:26-39 )
PDT	Mateo	8	28	Cuando Jesús llegó a la otra orilla del lago , a la región de los gadarenos [ c ] , se le acercaron de entre las tumbas dos hombres poseídos por demonios . Vivían allí y eran muy violentos , por lo que nadie podía pasar por ahí .
PDT	Mateo	8	29	De pronto ellos gritaron : —¿Qué quieres de nosotros , Hijo de Dios ? ¿Has venido antes de tiempo para castigarnos ?
PDT	Mateo	8	30	A lo lejos había muchos cerdos comiendo .
PDT	Mateo	8	31	Entonces los demonios le rogaron a Jesús : —Si vas a expulsarnos de estos hombres , mándanos a entrar en esos cerdos .
PDT	Mateo	8	32	Entonces Jesús les dijo : —¡Vayan ! Los demonios salieron de los hombres y entraron en los cerdos . Entonces todos los cerdos se echaron a correr pendiente abajo por el barranco , cayeron en las aguas y se ahogaron .
PDT	Mateo	8	33	Los encargados de cuidar a los cerdos salieron huyendo . Al llegar al pueblo , contaron todo lo que había pasado e incluso lo que les pasó a los hombres que estaban poseídos .
PDT	Mateo	8	34	Entonces todo el pueblo salió a ver a Jesús y le pidieron que se fuera de esa región . ©
PDT	Mateo	8	2005	,
PDT	Mateo	8	2008	,
PDT	Mateo	8	2012	,
PDT	Mateo	8	2015	Bible League International
PDT	Mateo	9	9	Jesús ya se iba cuando vio a un hombre llamado Mateo sentado en el lugar donde se pagaban los impuestos . Jesús le dijo : « Sígueme » . Entonces Mateo se levantó y lo siguió .
PDT	Mateo	9	2	Entonces le trajeron a un hombre que estaba en una camilla , pues era paralítico . Cuando Jesús vio la fe que tenían , le dijo al paralítico : —Ánimo , hijo , tus pecados quedan perdonados .
PDT	Mateo	9	3	Algunos maestros de la ley se dijeron : « Esta es una ofensa a Dios » .
PDT	Mateo	9	4	Pero como Jesús sabía lo que estaban pensando , dijo : —¿Por qué están pensando mal ?
PDT	Mateo	9	5	Tal vez piensen que es más fácil que yo le diga : “ Tus pecados quedan perdonados ” , porque eso no se puede comprobar . Pero si le digo : “ ¡Levántate y anda ! ”
PDT	Mateo	9	6	y así sucede , entonces quedará comprobado que el Hijo del hombre tiene en la tierra el poder de perdonar pecados . Así que Jesús le dijo al paralítico : —Levántate , recoge tu camilla y vete a tu casa .
PDT	Mateo	9	7	Él se levantó y se fue a su casa .
PDT	Mateo	9	8	Cuando la multitud vio esto , se llenó de miedo y alababa a Dios por traer tal poder a los seres humanos . Mateo sigue a Jesús ( Mr 2:13-17 ; Lc 5:27-32 )
PDT	Mateo	9	10	Jesús estaba comiendo en la casa de Mateo y allí llegaron muchos cobradores de impuestos y pecadores . Todos comieron con Jesús y sus seguidores .
PDT	Mateo	9	11	Cuando los fariseos vieron esto , empezaron a preguntar a los seguidores de Jesús : —¿Cómo es que su maestro está comiendo con los cobradores de impuestos y pecadores ?
PDT	Mateo	9	12	Jesús los oyó y les dijo : —Los sanos no necesitan médico , los enfermos sí .
PDT	Mateo	9	13	( A ) Así que vayan y averigüen lo que significan estas palabras : “ Yo no quiero sacrificios , sino que ustedes tengan compasión ” . [ a ] Pues yo no he venido a invitar a los buenos a que me sigan , sino a los pecadores . Una pregunta sobre el ayuno ( Mr 2:18-22 ; Lc 5:33-39 )
PDT	Mateo	9	14	Entonces los seguidores de Juan el Bautista se acercaron a Jesús y le preguntaron : —Nosotros y los fariseos ayunamos casi siempre , pero tus seguidores nunca lo hacen , ¿por qué ?
PDT	Mateo	9	15	Jesús les contestó : —Cuando hay una boda , los amigos del novio no están tristes mientras él está con ellos , pero llegará el día en que se llevarán al novio y entonces ayunarán .
PDT	Mateo	9	16	» Nadie arregla un vestido viejo con un retazo de tela nueva , porque la tela nueva se encoge y rasga el vestido viejo , entonces se romperá más .
PDT	Mateo	9	17	Ni tampoco echa vino nuevo en cueros viejos , porque así los cueros se revientan , el vino se derrama y los cueros se dañan . Más bien se echa el vino nuevo en cueros nuevos , así ambos se conservan . La hija de Jairo y la mujer enferma ( Mr 5:21-43 ; Lc 8:40-56 )
PDT	Mateo	9	18	Mientras Jesús les estaba diciendo esto , vino un dirigente de la sinagoga , se arrodilló ante él y le dijo : —Mi hija acaba de morir , pero si tú vienes y colocas tu mano sobre ella , volverá a vivir .
PDT	Mateo	9	19	Jesús se levantó y junto con sus seguidores se fue con él .
PDT	Mateo	9	20	Entonces una mujer que llevaba doce años sufriendo de flujos de sangre , se le acercó a Jesús por detrás y le tocó el borde de su manto .
PDT	Mateo	9	21	La mujer hizo esto porque pensaba : « Si alcanzo a tocar un pedazo de su manto , quedaré sana » .
PDT	Mateo	9	22	Jesús se dio la vuelta , la vio y dijo : —¡Ánimo , hija ! Tu fe te ha sanado . Desde entonces la mujer quedó sana .
PDT	Mateo	9	23	Cuando Jesús llegó a la casa del dirigente de la sinagoga , vio a los flautistas preparados para el funeral y a la multitud alborotada , y
PDT	Mateo	9	24	les dijo : —Sálganse todos . La niña no está muerta , está dormida . Pero la gente empezó a burlarse de él .
PDT	Mateo	9	25	Después de que sacaron a toda la gente de la casa , Jesús entró al cuarto de la niña , la tomó de la mano y ella se levantó .
PDT	Mateo	9	26	La noticia corrió rápidamente por toda la región . Jesús sana a más gente
PDT	Mateo	9	27	Al salir Jesús de allí , dos ciegos lo siguieron , gritándole : —¡Hijo de David , ten compasión de nosotros !
PDT	Mateo	9	28	Cuando entró a la casa , los ciegos se le acercaron y Jesús les dijo : —¿Ustedes creen que yo puedo hacer que recobren la vista ? Ellos respondieron : —¡Sí Señor , creemos !
PDT	Mateo	9	29	Entonces Jesús les tocó los ojos y dijo : —Que les suceda tal como ustedes creen .
PDT	Mateo	9	30	Los hombres recuperaron la vista y Jesús les advirtió muy seriamente : —No dejen que nadie se entere de esto .
PDT	Mateo	9	31	Pero ellos se fueron y difundieron la fama de Jesús por toda la región .
PDT	Mateo	9	32	Cuando los dos hombres estaban saliendo , llegaron otros con un mudo que estaba atormentado por un demonio .
PDT	Mateo	9	33	Jesús hizo que el demonio saliera y el hombre comenzó a hablar . La multitud se asombraba y decían : —Nunca hemos visto algo así en Israel .
PDT	Mateo	9	34	Pero los fariseos decían : —Él expulsa demonios porque el jefe de los demonios le da poder para hacerlo . Jesús tiene compasión de la gente
PDT	Mateo	9	35	Jesús recorría todos los pueblos y aldeas , enseñando en las sinagogas proclamando el nuevo mensaje del reino [ b ] y sanando toda clase de enfermedades y dolencias .
PDT	Mateo	9	36	Cuando Jesús veía a todos los que lo seguían , sentía compasión por ellos , pues estaban agobiados e indefensos . Eran como ovejas que no tienen pastor .
PDT	Mateo	9	37	Entonces Jesús les dijo a sus seguidores : —La cosecha es mucha , pero los trabajadores son pocos .
PDT	Mateo	9	38	Por eso , pidan al Señor dueño de la cosecha que envíe trabajadores para recogerla . ©
PDT	Mateo	9	2005	,
PDT	Mateo	9	2008	,
PDT	Mateo	9	2012	,
PDT	Mateo	9	2015	Bible League International
PDT	Mateo	10	10	No lleven provisiones para el camino , ni ropa para cambiarse , ni otro par de sandalias , ni un bastón , porque los que trabajan merecen recibir su sustento .
PDT	Mateo	10	2	Estos son los nombres de los doce apóstoles : Simón ( también llamado Pedro ) , su hermano Andrés , Santiago hijo de Zebedeo , su hermano Juan ,
PDT	Mateo	10	3	Felipe , Bartolomé , Tomás , Mateo el cobrador de impuestos , Santiago , hijo de Alfeo , Tadeo ,
PDT	Mateo	10	4	Simón el zelote [ a ] , Judas Iscariote ( que también le entregó ) .
PDT	Mateo	10	5	Jesús envió a los doce y les dio estas instrucciones : « No vayan a la gente que no es judía y tampoco a ningún pueblo donde vivan los samaritanos .
PDT	Mateo	10	6	En vez de eso , vayan a las ovejas perdidas del pueblo de Israel .
PDT	Mateo	10	7	Vayan allá y díganles : “ El reino de Dios está cerca ” .
PDT	Mateo	10	8	Sanen a los enfermos , resuciten a los muertos , sanen a los leprosos y expulsen demonios . Ustedes han recibido gratuitamente , así que también den gratuitamente .
PDT	Mateo	10	9	No lleven nada de dinero consigo : ni oro , ni plata , ni cobre .
PDT	Mateo	10	11	» Cuando entren a una ciudad o a un pueblo , busquen a alguien que sea digno de confianza y quédense en su casa hasta que ustedes se vayan .
PDT	Mateo	10	12	Cuando entren a esa casa , digan : “ La paz sea con ustedes ” .
PDT	Mateo	10	13	Si esa familia les da la bienvenida , entonces ellos son dignos de su bendición de paz y esa bendición se quedará con ellos . Pero si la gente de allí no les da la bienvenida , entonces llévense consigo la bendición de paz que les desearon , porque no la merecen .
PDT	Mateo	10	14	Si en una casa o pueblo no les dan la bienvenida ni los escuchan , salgan de ahí y sacúdanse el polvo de los pies . [ b ]
PDT	Mateo	10	15	Les digo la verdad : en el día del juicio le irá mejor a Sodoma y Gomorra que a la gente de ese pueblo . Jesús hace una advertencia ( Mr 13:9-13 ; Lc 21:12-17 )
PDT	Mateo	10	16	» Tengan en cuenta que los envío como ovejas en medio de lobos . Así que sean astutos como las serpientes , pero sencillos como las palomas .
